16
11
8
15
15
15
6
2
16
2
3
3
11
5
4
3
12
17
1
17
12
17
16
2
14
16
12
3
0
15
4
10
10
4
13
5
2
2
17
2
5
2
9
3
12
12
10
12
8
8
8
8
8
8
8
14
14
14
14
11
7
2
12
2
13
5
13
6
12
4
8
17
17
17
17
3
5
13
17
6
7
12
0
0
16
16
16
16
0
9
1
14
8
16
13
13
15
15
15
9
16
16
16
16
17
15
15
5
14
8
12
15
11
14
17
15
13
13
14
13
14
14
14
13
2
9
11
11
12
15
15
2
4
15
7
7
7
12
7
7
7
8
13
7
10
17
6
17
6
13
12
12
12
16
13
13
13
8
6
6
0
6
0
0
6
5
14
12
1
16
2
1
1
2
1
1
1
9
1
1
0
10
13
5
13
3
3
5
5
8
14
14
4
11
4
4
14
15
13
13
10
12
8
12
5
4
4
4
10
4
14
10
14
4
12
12
12
12
4
4
4
5
12
8
14
11
11
11
11
11
13
12
4
13
15
13
15
15
1
17
9
5
5
15
5
13
10
12
10
2
17
10
11
9
2
12
12
14
9
12
14
14
8
17
5
12
7
11
11
8
1
7
4
4
5
13
3
13
13
15
12
6
6
5
9
9
9
5
12
14
15
15
9
13
15
5
3
13
10
10
6
13
13
6
9
7
5
5
9
15
12
7
0
4
4
4
4
5
6
6
5
12
0
5
16
4
14
14
17
1
2
14
15
15
15
12
14
12
12
8
8
13
17
8
8
8
16
14
7
3
3
16
4
9
8
4
14
6
1
16
5
8
14
6
6
6
6
5
6
8
6
14
8
15
14
14
14
12
14
16
14
15
11
9
14
5
2
14
15
8
8
14
10
10
8
3
3
17
17
17
16
14
14
8
8
15
6
12
14
0
1
2
14
9
3
11
7
7
12
2
16
14
1
2
9
9
9
9
9
9
15
16
16
12
13
15
15
9
9
14
9
9
15
1
4
12
12
1
15
9
16
2
14
9
9
3
2
2
15
12
12
15
15
1
16
14
16
4
9
6
6
4
8
8
8
7
12
4
12
14
8
8
14
8
12
17
5
7
15
0
0
11
9
11
12
15
14
8
14
7
7
7
10
5
14
14
14
14
3
9
9
9
3
5
15
9
13
15
6
6
12
1
7
7
12
6
6
2
12
12
3
5
14
5
13
9
9
8
13
2
15
7
6
10
10
2
1
2
9
17
8
9
9
9
9
9
16
16
12
8
4
0
5
9
13
13
0
0
14
5
9
14
14
14
14
4
14
9
14
9
14
10
7
1
0
7
11
15
2
12
5
1
5
5
7
5
10
14
14
2
12
12
12
6
6
5
6
5
6
3
3
3
8
8
5
13
5
5
2
5
7
7
11
9
14
3
4
4
12
14
7
16
13
16
8
12
8
11
16
15
7
13
11
17
8
14
14
12
7
9
9
12
5
5
14
12
5
15
5
12
10
4
5
12
11
9
3
15
15
7
8
1
1
14
14
11
14
6
4
11
4
4
4
14
14
14
8
14
8
4
4
13
12
14
3
9
9
9
9
3
8
12
5
8
8
8
8
8
16
16
8
5
1
1
1
1
1
13
14
14
0
6
12
6
1
8
5
9
9
3
5
12
17
16
2
3
5
9
15
15
15
12
8
7
12
5
5
4
15
15
15
14
12
1
6
4
7
12
12
16
12
12
14
0
2
6
5
15
14
11
4
4
9
14
0
0
14
8
13
13
2
8
3
8
11
8
12
16
12
7
1
1
3
1
1
11
14
17
15
10
10
10
14
16
6
7
6
6
3
8
8
8
8
14
1
1
1
14
9
4
9
7
14
12
12
4
14
15
4
15
1
16
16
16
14
5
16
8
9
5
16
12
13
12
13
13
15
5
5
13
13
5
5
13
13
5
9
13
0
9
15
5
14
12
13
10
5
5
10
9
5
9
9
14
6
13
13
13
2
12
8
9
17
15
9
9
12
14
2
0
4
15
15
15
9
17
6
0
8
14
14
4
4
15
15
2
16
16
14
15
12
15
12
9
5
14
5
14
14
10
13
5
5
6
7
12
7
10
14
5
11
13
15
2
3
6
1
16
10
10
3
3
3
14
16
5
8
6
14
10
0
14
17
17
15
12
4
15
0
6
14
0
6
5
2
16
16
16
14
8
16
4
13
6
6
6
12
12
6
6
0
6
7
6
6
7
5
6
8
3
5
1
2
8
9
5
14
0
14
15
5
14
6
13
12
3
15
5
13
17
8
0
5
8
17
4
10
13
13
14
14
14
14
10
6
6
12
13
5
16
1
4
4
11
4
4
4
17
17
5
5
17
14
14
14
7
8
8
8
8
7
5
13
15
17
8
12
10
6
6
10
5
14
5
14
5
7
12
17
16
5
5
5
5
5
3
0
9
17
10
8
7
6
12
8
9
1
9
9
17
9
14
3
2
9
15
1
5
14
14
5
6
11
9
12
15
16
16
8
0
1
7
2
2
9
14
2
2
17
17
12
14
10
14
14
2
14
1
14
10
4
4
7
4
14
15
15
4
2
4
12
17
14
10
7
4
7
4
5
5
9
15
9
9
9
7
15
14
16
3
13
6
5
5
9
5
14
14
14
13
15
12
12
8
2
3
14
14
14
14
1
14
14
9
2
2
2
16
14
9
0
9
9
9
9
14
0
3
9
5
10
15
15
9
0
10
15
9
1
9
4
12
10
2
11
4
0
16
8
12
14
9
4
9
9
9
9
15
9
9
9
15
15
15
17
12
3
14
14
0
4
8
8
8
3
5
12
12
12
5
6
17
17
4
8
8
1
12
5
5
17
17
14
14
14
5
9
8
2
5
17
11
0
5
3
9
0
0
2
2
2
6
2
16
1
1
1
9
9
16
14
8
0
9
15
2
1
9
9
5
1
8
17
17
4
12
12
12
7
15
5
5
2
2
17
8
9
9
6
10
2
13
6
6
8
17
5
5
15
10
16
5
5
14
13
13
13
0
0
5
6
16
14
13
12
12
8
6
0
15
12
2
5
14
3
2
0
5
5
15
14
14
2
9
16
14
14
8
8
17
6
14
12
6
6
6
8
12
5
5
15
5
6
14
14
11
13
2
6
2
1
1
9
14
15
4
4
5
5
14
7
7
5
5
5
5
1
9
17
0
0
13
13
13
13
13
5
10
10
8
14
14
0
9
9
9
8
7
5
17
5
5
15
1
0
16
0
5
7
4
5
8
9
1
8
6
12
9
3
9
5
7
14
9
14
15
15
5
7
7
5
9
9
1
9
9
11
9
12
1
1
12
4
6
6
14
8
8
14
8
7
6
14
14
13
16
12
15
10
3
9
15
14
9
1
3
12
14
0
13
0
0
0
0
17
17
15
8
8
14
8
5
5
11
11
5
6
14
14
12
8
8
9
3
3
0
0
9
11
17
4
10
10
10
5
9
16
9
2
2
2
2
2
16
17
8
0
14
12
1
12
6
9
12
14
14
14
17
2
15
15
4
2
2
16
16
16
13
6
14
11
8
12
0
0
14
17
17
13
12
4
12
11
17
14
16
17
14
14
5
16
10
9
12
5
12
6
7
5
2
9
14
9
9
9
9
5
14
1
13
13
13
5
5
5
15
5
5
15
9
13
13
13
5
15
